,movieId,title,genres
864,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
865,881,First Kid (1996),Children|Comedy
869,886,Bulletproof (1996),Action|Comedy|Crime
871,888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
874,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
875,892,Twelfth Night (1996),Comedy|Drama|Romance
881,898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
882,899,Singin' in the Rain (1952),Comedy|Musical|Romance
883,900,"American in Paris, An (1951)",Musical|Romance
884,901,Funny Face (1957),Comedy|Musical
885,902,Breakfast at Tiffany's (1961),Drama|Romance
886,903,Vertigo (1958),Drama|Mystery|Romance|Thriller
887,904,Rear Window (1954),Mystery|Thriller
888,905,It Happened One Night (1934),Comedy|Romance
889,906,Gaslight (1944),Drama|Thriller
891,908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
892,909,"Apartment, The (1960)",Comedy|Drama|Romance
893,910,Some Like It Hot (1959),Comedy|Crime
894,911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
895,912,Casablanca (1942),Drama|Romance
896,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
897,914,My Fair Lady (1964),Comedy|Drama|Musical|Romance
898,915,Sabrina (1954),Comedy|Romance
899,916,Roman Holiday (1953),Comedy|Drama|Romance
900,917,"Little Princess, The (1939)",Children|Drama
901,918,Meet Me in St. Louis (1944),Musical
902,919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
903,920,Gone with the Wind (1939),Drama|Romance|War
904,921,My Favorite Year (1982),Comedy
905,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
906,923,Citizen Kane (1941),Drama|Mystery
907,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
909,926,All About Eve (1950),Drama
910,927,"Women, The (1939)",Comedy
911,928,Rebecca (1940),Drama|Mystery|Romance|Thriller
912,929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
913,930,Notorious (1946),Film-Noir|Romance|Thriller
914,931,Spellbound (1945),Mystery|Romance|Thriller
915,932,"Affair to Remember, An (1957)",Drama|Romance
916,933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
917,934,Father of the Bride (1950),Comedy
921,938,Gigi (1958),Musical
923,940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
924,941,"Mark of Zorro, The (1940)",Adventure
925,942,Laura (1944),Crime|Film-Noir|Mystery
926,943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
927,944,Lost Horizon (1937),Drama
928,945,Top Hat (1935),Comedy|Musical|Romance
929,946,To Be or Not to Be (1942),Comedy|Drama|War
930,947,My Man Godfrey (1936),Comedy|Romance
931,948,Giant (1956),Drama|Romance|Western
932,949,East of Eden (1955),Drama
933,950,"Thin Man, The (1934)",Comedy|Crime
934,951,His Girl Friday (1940),Comedy|Romance
935,952,Around the World in 80 Days (1956),Adventure|Comedy
936,953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
937,954,Mr. Smith Goes to Washington (1939),Drama
938,955,Bringing Up Baby (1938),Comedy|Romance
948,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
951,968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
952,969,"African Queen, The (1951)",Adventure|Comedy|Romance|War
954,971,Cat on a Hot Tin Roof (1958),Drama
968,986,Fly Away Home (1996),Adventure|Children
972,990,Maximum Risk (1996),Action|Adventure|Thriller
973,991,Michael Collins (1996),Drama
976,994,Big Night (1996),Comedy|Drama
977,996,Last Man Standing (1996),Action|Crime|Drama|Thriller
980,999,2 Days in the Valley (1996),Crime|Film-Noir
984,1003,Extreme Measures (1996),Drama|Thriller
985,1004,"Glimmer Man, The (1996)",Action|Thriller
986,1005,D3: The Mighty Ducks (1996),Children|Comedy
987,1006,"Chamber, The (1996)",Drama
988,1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
989,1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
990,1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
991,1010,"Love Bug, The (1969)",Children|Comedy
992,1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
993,1012,Old Yeller (1957),Children|Drama
994,1013,"Parent Trap, The (1961)",Children|Comedy|Romance
995,1014,Pollyanna (1960),Children|Comedy|Drama
996,1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
998,1017,Swiss Family Robinson (1960),Adventure|Children
999,1018,That Darn Cat! (1965),Children|Comedy|Mystery
1000,1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
1001,1020,Cool Runnings (1993),Comedy
1002,1021,Angels in the Outfield (1994),Children|Comedy
1003,1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
1004,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
1005,1024,"Three Caballeros, The (1945)",Animation|Children|Musical
1006,1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
1008,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
1009,1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
1010,1029,Dumbo (1941),Animation|Children|Drama|Musical
1011,1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical
1012,1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
1013,1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
1014,1033,"Fox and the Hound, The (1981)",Animation|Children|Drama
1015,1034,Freeway (1996),Comedy|Crime|Drama|Thriller
1016,1035,"Sound of Music, The (1965)",Musical|Romance
1017,1036,Die Hard (1988),Action|Crime|Thriller
1018,1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
1022,1041,Secrets & Lies (1996),Drama
1023,1042,That Thing You Do! (1996),Comedy|Drama
1024,1043,To Gillian on Her 37th Birthday (1996),Drama|Romance
1027,1046,Beautiful Thing (1996),Drama|Romance
1028,1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
1029,1049,"Ghost and the Darkness, The (1996)",Action|Adventure
1030,1050,Looking for Richard (1996),Documentary|Drama
1031,1051,Trees Lounge (1996),Drama
1036,1056,Jude (1996),Drama
1037,1057,Everyone Says I Love You (1996),Comedy|Musical|Romance
1039,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1040,1060,Swingers (1996),Comedy|Drama
1041,1061,Sleepers (1996),Thriller
1044,1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
1046,1066,Shall We Dance (1937),Comedy|Musical|Romance
1052,1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
1055,1077,Sleeper (1973),Comedy|Sci-Fi
1056,1078,Bananas (1971),Comedy|War
1057,1079,"Fish Called Wanda, A (1988)",Comedy|Crime
1058,1080,Monty Python's Life of Brian (1979),Comedy
1059,1081,Victor/Victoria (1982),Comedy|Musical|Romance
1060,1082,"Candidate, The (1972)",Drama
1061,1083,"Great Race, The (1965)",Comedy|Musical
1062,1084,Bonnie and Clyde (1967),Crime|Drama
1063,1085,"Old Man and the Sea, The (1958)",Adventure|Drama
1064,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
1066,1088,Dirty Dancing (1987),Drama|Musical|Romance
1067,1089,Reservoir Dogs (1992),Crime|Mystery|Thriller
1068,1090,Platoon (1986),Drama|War
1069,1091,Weekend at Bernie's (1989),Comedy
1070,1092,Basic Instinct (1992),Crime|Mystery|Thriller
1071,1093,"Doors, The (1991)",Drama
1072,1094,"Crying Game, The (1992)",Drama|Romance|Thriller
1073,1095,Glengarry Glen Ross (1992),Drama
1074,1096,Sophie's Choice (1982),Drama
1075,1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
1077,1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy
1078,1100,Days of Thunder (1990),Action|Drama|Romance
1079,1101,Top Gun (1986),Action|Romance
1081,1103,Rebel Without a Cause (1955),Drama
1082,1104,"Streetcar Named Desire, A (1951)",Drama
1088,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1097,1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama
1101,1124,On Golden Pond (1981),Drama
1102,1125,"Return of the Pink Panther, The (1975)",Comedy|Crime
1103,1126,Drop Dead Fred (1991),Comedy|Fantasy
1104,1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
1105,1128,"Fog, The (1980)",Horror
1106,1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1107,1130,"Howling, The (1980)",Horror|Mystery
1108,1131,Jean de Florette (1986),Drama|Mystery
1109,1132,Manon of the Spring (Manon des sources) (1986),Drama
1112,1135,Private Benjamin (1980),Comedy
1113,1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1124,1147,When We Were Kings (1996),Documentary
1125,1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
1127,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
1138,1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War
1148,1171,Bob Roberts (1992),Comedy
1149,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
1150,1173,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
1152,1175,Delicatessen (1991),Comedy|Drama|Romance
1153,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance
1154,1177,Enchanted April (1992),Drama|Romance
1155,1178,Paths of Glory (1957),Drama|War
1156,1179,"Grifters, The (1990)",Crime|Drama|Film-Noir
1159,1183,"English Patient, The (1996)",Drama|Romance|War
1160,1184,Mediterraneo (1991),Comedy|Drama
1161,1185,My Left Foot (1989),Drama
1162,1186,"Sex, Lies, and Videotape (1989)",Drama
1163,1187,Passion Fish (1992),Drama
1164,1188,Strictly Ballroom (1992),Comedy|Romance
1165,1189,"Thin Blue Line, The (1988)",Documentary
1166,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance
1167,1191,Madonna: Truth or Dare (1991),Documentary|Musical
1169,1193,One Flew Over the Cuckoo's Nest (1975),Drama
1170,1194,Cheech and Chong's Up in Smoke (1978),Comedy
1171,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1172,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1173,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1174,1199,Brazil (1985),Fantasy|Sci-Fi
1175,1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1176,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1177,1202,Withnail & I (1987),Comedy
1178,1203,12 Angry Men (1957),Drama
1179,1204,Lawrence of Arabia (1962),Adventure|Drama|War
1180,1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
1181,1207,To Kill a Mockingbird (1962),Drama
1182,1208,Apocalypse Now (1979),Action|Drama|War
1183,1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
1184,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1185,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance
1186,1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1187,1213,Goodfellas (1990),Crime|Drama
1188,1214,Alien (1979),Horror|Sci-Fi
1189,1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1190,1216,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance
1191,1217,Ran (1985),Drama|War
1192,1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
1193,1219,Psycho (1960),Crime|Horror
1194,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical
1195,1221,"Godfather: Part II, The (1974)",Crime|Drama
1196,1222,Full Metal Jacket (1987),Drama|War
1197,1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
1198,1224,Henry V (1989),Action|Drama|Romance|War
1199,1225,Amadeus (1984),Drama
1200,1226,"Quiet Man, The (1952)",Drama|Romance
1201,1227,Once Upon a Time in America (1984),Crime|Drama
1202,1228,Raging Bull (1980),Drama
1203,1230,Annie Hall (1977),Comedy|Romance
1204,1231,"Right Stuff, The (1983)",Drama
1205,1232,Stalker (1979),Drama|Mystery|Sci-Fi
1206,1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1207,1234,"Sting, The (1973)",Comedy|Crime
1208,1235,Harold and Maude (1971),Comedy|Drama|Romance
1210,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1211,1238,Local Hero (1983),Comedy
1212,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1213,1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
1214,1242,Glory (1989),Drama|War
1215,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1216,1244,Manhattan (1979),Comedy|Drama|Romance
1217,1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
1218,1246,Dead Poets Society (1989),Drama
1219,1247,"Graduate, The (1967)",Comedy|Drama|Romance
1220,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1221,1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1222,1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
1223,1251,8 1/2 (8½) (1963),Drama|Fantasy
1224,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1225,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1226,1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1227,1255,Bad Taste (1987),Comedy|Horror|Sci-Fi
1228,1256,Duck Soup (1933),Comedy|Musical|War
1229,1257,Better Off Dead... (1985),Comedy|Romance
1230,1258,"Shining, The (1980)",Horror
1231,1259,Stand by Me (1986),Adventure|Drama
1232,1260,M (1931),Crime|Film-Noir|Thriller
1233,1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1234,1262,"Great Escape, The (1963)",Action|Adventure|Drama|War
1235,1263,"Deer Hunter, The (1978)",Drama|War
1236,1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1237,1265,Groundhog Day (1993),Comedy|Fantasy|Romance
1238,1266,Unforgiven (1992),Drama|Western
1239,1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War
1240,1268,Pump Up the Volume (1990),Comedy|Drama
1241,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1242,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1243,1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama
1244,1272,Patton (1970),Drama|War
1245,1273,Down by Law (1986),Comedy|Drama|Film-Noir
1246,1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
1247,1275,Highlander (1986),Action|Adventure|Fantasy
1248,1276,Cool Hand Luke (1967),Drama
1249,1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance
1250,1278,Young Frankenstein (1974),Comedy|Fantasy
1251,1279,Night on Earth (1991),Comedy|Drama
1252,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
1253,1281,"Great Dictator, The (1940)",Comedy|Drama|War
1254,1282,Fantasia (1940),Animation|Children|Fantasy|Musical
1255,1283,High Noon (1952),Drama|Western
1256,1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
1257,1285,Heathers (1989),Comedy
1258,1286,Somewhere in Time (1980),Drama|Romance
1259,1287,Ben-Hur (1959),Action|Adventure|Drama
1260,1288,This Is Spinal Tap (1984),Comedy
1261,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
1262,1290,Some Kind of Wonderful (1987),Drama|Romance
1263,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure
1264,1292,Being There (1979),Comedy|Drama
1265,1293,Gandhi (1982),Drama
1266,1295,"Unbearable Lightness of Being, The (1988)",Drama
1267,1296,"Room with a View, A (1986)",Drama|Romance
1268,1297,Real Genius (1985),Comedy
1269,1298,Pink Floyd: The Wall (1982),Drama|Musical
1270,1299,"Killing Fields, The (1984)",Drama|War
1271,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama
1272,1301,Forbidden Planet (1956),Drama|Sci-Fi
1273,1302,Field of Dreams (1989),Children|Drama|Fantasy
1274,1303,"Man Who Would Be King, The (1975)",Adventure|Drama
1275,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western
1276,1305,"Paris, Texas (1984)",Drama|Romance
1277,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi
1278,1307,When Harry Met Sally... (1989),Comedy|Romance
1291,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1292,1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
1298,1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
1303,1332,"Believers, The (1987)",Horror|Thriller
1304,1333,"Birds, The (1963)",Horror|Thriller
1305,1334,"Blob, The (1958)",Horror|Sci-Fi
1309,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
1310,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
1312,1342,Candyman (1992),Horror|Thriller
1313,1343,Cape Fear (1991),Thriller
1314,1344,Cape Fear (1962),Crime|Drama|Thriller
1315,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
1316,1346,Cat People (1982),Drama|Fantasy|Horror
1317,1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller
1318,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1320,1350,"Omen, The (1976)",Horror|Mystery|Thriller
1323,1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
1324,1354,Breaking the Waves (1996),Drama|Mystery
1325,1355,Nightwatch (1997),Horror|Thriller
1326,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
1327,1357,Shine (1996),Drama|Romance
1328,1358,Sling Blade (1996),Drama
1329,1359,Jingle All the Way (1996),Children|Comedy
1331,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1334,1365,Ridicule (1996),Drama
1335,1366,"Crucible, The (1996)",Drama
1336,1367,101 Dalmatians (1996),Adventure|Children|Comedy
1339,1370,Die Hard 2 (1990),Action|Adventure|Thriller
1340,1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1341,1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1342,1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
1343,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1344,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1345,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
1346,1377,Batman Returns (1992),Action|Crime
1347,1378,Young Guns (1988),Action|Comedy|Western
1348,1379,Young Guns II (1990),Action|Western
1349,1380,Grease (1978),Comedy|Musical|Romance
1350,1381,Grease 2 (1982),Comedy|Musical|Romance
1354,1385,Under Siege (1992),Action|Drama|Thriller
1356,1387,Jaws (1975),Action|Horror
1357,1388,Jaws 2 (1978),Horror|Thriller
1358,1389,Jaws 3-D (1983),Action|Horror
1359,1390,My Fellow Americans (1996),Comedy
1360,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
1361,1392,Citizen Ruth (1996),Comedy|Drama
1362,1393,Jerry Maguire (1996),Drama|Romance
1363,1394,Raising Arizona (1987),Comedy
1364,1395,Tin Men (1987),Comedy|Drama
1365,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1367,1398,In Love and War (1996),Romance|War
1368,1399,Marvin's Room (1996),Drama
1372,1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
1374,1407,Scream (1996),Comedy|Horror|Mystery|Thriller
1375,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1376,1409,Michael (1996),Comedy|Drama|Fantasy|Romance
1378,1411,Hamlet (1996),Crime|Drama|Romance
1381,1414,Mother (1996),Comedy
1383,1416,Evita (1996),Drama|Musical
1385,1419,Walkabout (1971),Adventure|Drama
1388,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1391,1425,Fierce Creatures (1997),Comedy
